Assets,number_of_files,all_files,concat
28c3515061ccebd5a08a954a584623e1,10,"['end.jpg', 'logo.png', 'video.mp4', 'click.png', 'cta.png', 'engagement_animation.png', 'terms.png', '_preview.png', 'vide - gradient.jpg', 'engagement_instruction.png']",end.jpg logo.png video.mp4 click.png cta.png engagement_animation.png terms.png _preview.png vide - gradient.jpg engagement_instruction.png
3c383647c107f40ba222bcddd47d3d1b,6,"['cta.png', 'background.jpg', 'sensory.png', '_preview.png', 'engagement_instruction.png', 'landing.png']",cta.png background.jpg sensory.png _preview.png engagement_instruction.png landing.png
eabca629979238e5e3d65f6f4cd818fb,17,"['thumbnail.jpg', 'landing_2.jpg', 'endframe_4.png', 'video.mp4', 'MPU-click-area.png', 'cta.png', 'gametext_2.png', 'engagement_animation.png', '_preview.png', 'endframe_3.png', 'engagement_instruction.png', 'landing_1.jpg', 'endframe_5.png', 'endframe_2.png', 'advertised_item.png', 'gametext_1.png', 'endframe_1.jpg']",thumbnail.jpg landing_2.jpg endframe_4.png video.mp4 MPU-click-area.png cta.png gametext_2.png engagement_animation.png _preview.png endframe_3.png engagement_instruction.png landing_1.jpg endframe_5.png endframe_2.png advertised_item.png gametext_1.png endframe_1.jpg
adunit-christian-dior-popup-store-mpu,24,"['icon-4.png', 'logo.png', 'advertised_item_7.png', 'body-text-1.png', 'cta.png', 'icon-6.png', 'body-text-2.png', 'game_engagement.png', 'engagement_animation.png', 'icon-3.png', 'icon-5.png', 'advertised_item_5.png', 'overlay-bg.png', 'engagement_instruction.png', 'advertised_item_1.png', 'icon-2.png', 'landing_2.png', 'landing_1.jpg', 'engagement_animation_2.png', 'advertised_item_4.png', 'advertised_item_3.png', 'advertised_item_6.png', 'icon-7.png', 'advertised_item_2.png']",icon-4.png logo.png advertised_item_7.png body-text-1.png cta.png icon-6.png body-text-2.png game_engagement.png engagement_animation.png icon-3.png icon-5.png advertised_item_5.png overlay-bg.png engagement_instruction.png advertised_item_1.png icon-2.png landing_2.png landing_1.jpg engagement_animation_2.png advertised_item_4.png advertised_item_3.png advertised_item_6.png icon-7.png advertised_item_2.png
6befe54086758294b47addf0c12052a7,18,"['end_text_1.png', 'end_text_2.png', 'landing_3.png', 'ripple.png', 'cta.png', 'endframe2.png', 'start_text_2.png', 'circle.png', 'grow.png', 'start_text_1.png', '_preview.png', 'start_text_3.png', 'landing_5.png', 'landing_2.png', 'landing_4.png', 'landing_6.png', 'landing_1.png', 'endframe.png']",end_text_1.png end_text_2.png landing_3.png ripple.png cta.png endframe2.png start_text_2.png circle.png grow.png start_text_1.png _preview.png start_text_3.png landing_5.png landing_2.png landing_4.png landing_6.png landing_1.png endframe.png
00508a6979fdd9c2e5f8c68bfefe5f71,17,"['thumbnail.jpg', 'landing_2.jpg', 'endframe_4.png', 'video.mp4', 'endframe_2.jpg', 'game_2.png', 'MPU-click-area.png', 'cta.png', 'engagement_instruction_1.png', '_preview.png', 'endframe_3.png', 'engagement_animation_1.png', 'game_1.png', 'landing_1.jpg', 'endframe_5.png', 'endframe_1.png', 'game_endframe.png']",thumbnail.jpg landing_2.jpg endframe_4.png video.mp4 endframe_2.jpg game_2.png MPU-click-area.png cta.png engagement_instruction_1.png _preview.png endframe_3.png engagement_animation_1.png game_1.png landing_1.jpg endframe_5.png endframe_1.png game_endframe.png
adunit-samsung-r9-launch-mpu,11,"['endtext.png', 'game_1.jpg', 'landingtext.png', 'game_2.jpg', 'cta.png', 'end-cta.png', 'game_3.jpg', 'gametext.png', 'engagement_instruction.png', 'endframe.jpg', 'landing.png']",endtext.png game_1.jpg landingtext.png game_2.jpg cta.png end-cta.png game_3.jpg gametext.png engagement_instruction.png endframe.jpg landing.png
adunit-lionsgate-uwomt-user-slider-sensory-video-v1-mob,13,"['logo.png', 'bg-shade.png', 'javi-copy-cta.png', 'cta.png', 'engagement_animation.png', 'cage.mp4', 'engagement_instruction.png', 'javi.mp4', 'fs-black.jpg', 'landing_2.png', 'endframe_2.png', 'landing_1.png', 'endframe.png']",logo.png bg-shade.png javi-copy-cta.png cta.png engagement_animation.png cage.mp4 engagement_instruction.png javi.mp4 fs-black.jpg landing_2.png endframe_2.png landing_1.png endframe.png
085e477e7aa74fc3a222bcb4385000be,17,"['video.mp4', 'game_2.png', 'end-haverford.png', 'end-sharon.png', 'cta.png', 'game_endfrmae.png', 'end-1.jpg', 'end-watertown.png', 'thumbnail.png', 'engagement_instruction_1.png', '_preview.png', 'engagement_animation_1.png', 'thumbnail-new.jpg', 'end-doylestown.png', 'game_1.png', 'landing_1.png', 'end-allentown.png']",video.mp4 game_2.png end-haverford.png end-sharon.png cta.png game_endfrmae.png end-1.jpg end-watertown.png thumbnail.png engagement_instruction_1.png _preview.png engagement_animation_1.png thumbnail-new.jpg end-doylestown.png game_1.png landing_1.png end-allentown.png
71d0113ae02ccba7e3fd67f71baf2f2a,10,"['video.mp4', 'endframe_night.jpg', 'start_text_2_night.png', 'cta.png', 'engagement_animation.png', 'landing.jpg', 'start_text_1.png', '_preview.png', 'endframe_day.jpg', 'start_text_2_day.png']",video.mp4 endframe_night.jpg start_text_2_night.png cta.png engagement_animation.png landing.jpg start_text_1.png _preview.png endframe_day.jpg start_text_2_day.png
024df5698f28a46ebf4ac1ac5df2c202,16,"['game_1.jpg', 'endframe_4.png', 'video.mp4', 'cta_2.png', 'game_2.png', 'cta.png', 'engagement_instruction_1.png', '_preview.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_1.jpg', 'engagement_animation_2.png', 'endframe_5.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",game_1.jpg endframe_4.png video.mp4 cta_2.png game_2.png cta.png engagement_instruction_1.png _preview.png endframe_3.png engagement_animation_1.png landing_1.jpg engagement_animation_2.png endframe_5.png endframe_2.png landing_1.png endframe_1.png
af2eecc9194b8e3596bdb9d669f61715,28,"['game_2.png', 'game_10.png', '5.png', '12.png', 'cta.png', '8.png', 'game_7.png', '9.png', 'game_3.png', 'game_4.png', 'game_12.png', 'game_8.png', 'game_11.png', 'game_9.png', '7.png', 'landing.jpg', '_preview.png', '6.png', 'game_6.png', 'game_1.png', 'game_5.png', '2.png', 'end-screen.jpg', '1.png', '10.png', '3.png', '4.png', '11.png']",game_2.png game_10.png 5.png 12.png cta.png 8.png game_7.png 9.png game_3.png game_4.png game_12.png game_8.png game_11.png game_9.png 7.png landing.jpg _preview.png 6.png game_6.png game_1.png game_5.png 2.png end-screen.jpg 1.png 10.png 3.png 4.png 11.png
e08fda6d23b50ed0e9ec2fed06e21518,11,"['video.mp4', 'green-glow.png', 'logo.jpg', 'cta.png', 'landing.jpg', 'RedGlow.png', '_preview.png', 'BlueGlow.png', 'video-end.jpg', 'engagement_instruction.png', 'clickable-area.png']",video.mp4 green-glow.png logo.jpg cta.png landing.jpg RedGlow.png _preview.png BlueGlow.png video-end.jpg engagement_instruction.png clickable-area.png
adunit-lionsgate-spiral-puzzle-v2-mpu,22,"['endtext.png', 'logo.png', 'd.jpg', 'video-border-top.png', 'grid.png', 'full-img.jpg', 'cta.png', 'mpu-video.mp4', 'c.jpg', 'i.jpg', 'engagement_instruction.png', 'endframe.jpg', 'b.jpg', 'puzzle-border.png', 'landing.png', 'f.jpg', 'video-border-bottom.png', 'g.jpg', 'e.jpg', 'bg.jpg', 'h.jpg', 'a.jpg']",endtext.png logo.png d.jpg video-border-top.png grid.png full-img.jpg cta.png mpu-video.mp4 c.jpg i.jpg engagement_instruction.png endframe.jpg b.jpg puzzle-border.png landing.png f.jpg video-border-bottom.png g.jpg e.jpg bg.jpg h.jpg a.jpg
3ee05bbb667222104101da1831329c3c,16,"['start_text_1_hindi.png', 'video.mp4', 'start_text_1_kannada.png', 'cta.png', 'circle.png', 'engagement_animation.png', 'start_text_3_kannada.png', '_preview.png', 'start_text_3_hindi.png', 'endframe_kannada.png', 'start_text_2_hindi.png', 'game_1.png', 'landing_1.jpg', 'ct_mob.png', 'endframe_hindi.jpg', 'start_text_2_kannada.png']",start_text_1_hindi.png video.mp4 start_text_1_kannada.png cta.png circle.png engagement_animation.png start_text_3_kannada.png _preview.png start_text_3_hindi.png endframe_kannada.png start_text_2_hindi.png game_1.png landing_1.jpg ct_mob.png endframe_hindi.jpg start_text_2_kannada.png
adunit-nestle-maggi-varieties-bouillon-en-uae-mpu,19,"['endtext.png', 'logo.png', 'start-bg.png', 'game_2.png', 'cta.png', 'gradient-layer.png', 'landingtext_2.png', 'video_1.mp4', 'endframe_3.png', 'engagement_animation_1.png', 'engagement_instruction.png', 'game_1.png', 'landing_2.png', 'engagement_animation_2.png', 'landingtext_1.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png', 'video_2.mp4']",endtext.png logo.png start-bg.png game_2.png cta.png gradient-layer.png landingtext_2.png video_1.mp4 endframe_3.png engagement_animation_1.png engagement_instruction.png game_1.png landing_2.png engagement_animation_2.png landingtext_1.png endframe_2.png landing_1.png endframe_1.png video_2.mp4
3ff8db0779a25d3a9b92aebfb0eebe69,13,"['video.mp4', 'cta.png', 'end-bridgewater.png', 'end-greatneck.png', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'landing_2.png', 'landing_1.png', 'advertised_item.png', 'endframe_1.jpg', 'fr-2-copy-ny.png', 'fr-2-copy.png']",video.mp4 cta.png end-bridgewater.png end-greatneck.png engagement_animation.png _preview.png engagement_instruction.png landing_2.png landing_1.png advertised_item.png endframe_1.jpg fr-2-copy-ny.png fr-2-copy.png
8f3f46fa6a0accfd8b4563f2e35aaba5,29,"['game-2.png', 'endframe_4.png', 'logo.png', 'f3-warning-rev.png', 'f2-headline.png', 'fs-click-endframe.png', 'f3-warnings.png', 'landing_3.png', 'fs-engage.png', 'cta.png', 'f3-cta-ref.png', 'game-3-ref.png', 'engagement_animation.png', 'f3-headline-ref.png', '_preview.png', 'game-1.png', 'f5-ref.png', 'endframe_3.png', 'fs-click.png', 'engagement_instruction.png', 'game-3.png', 'landing_5.png', 'fs-clickthrough_rev.png', 'landing_2.png', 'landing_4.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png', 'f2-cta.png']",game-2.png endframe_4.png logo.png f3-warning-rev.png f2-headline.png fs-click-endframe.png f3-warnings.png landing_3.png fs-engage.png cta.png f3-cta-ref.png game-3-ref.png engagement_animation.png f3-headline-ref.png _preview.png game-1.png f5-ref.png endframe_3.png fs-click.png engagement_instruction.png game-3.png landing_5.png fs-clickthrough_rev.png landing_2.png landing_4.png endframe_2.png landing_1.png endframe_1.png f2-cta.png
adunit-facebook-conversational-commerce-3-0-vn-bio2-mob,9,"['option-3-clicked.png', 'choice_1.png', 'option-2-clicked.png', 'choice_4.png', 'option-1-clicked.png', 'choice_3.png', 'choice_2.png', 'landing.png', 'option-4-clicked.png']",option-3-clicked.png choice_1.png option-2-clicked.png choice_4.png option-1-clicked.png choice_3.png choice_2.png landing.png option-4-clicked.png
adunit-hitmans-wifes-body-guard-user-choice-unit1-mob,35,"['endtext.png', 'game_text_2.png', 'f4-cta.png', 'f4-cta-rev-oldv.png', 'f2-transition-reynodls.png', 'cta.png', 'game_text.png', 'f3-cta-rev.png', 'reynolds-glow.png', 'video-placeholder.png', 'choice_1.png', 'userchoice-trailer-final-old.mp4', 'engagement_animation.png', 'f3-background.png', 'hayak-glow.png', 'logo_2.png', 'game_text_3.png', 'f3-cta.png', 'f4-cta-rev-old.png', 'engagement_instruction.png', 'f4-bg.png', 'jackson-glow.png', 'f2-transition-hayak.png', 'userchoicevideo.mp4', 'logo_1.png', 'endtext_2.png', 'landing_2.png', 'trailer.mp4', 'choice_3.png', 'choice_2.png', 'f4-cta-rev.png', 'landing_1.png', 'endtext_3.png', 'f.png', 'userchoice-trailer-final.mp4']",endtext.png game_text_2.png f4-cta.png f4-cta-rev-oldv.png f2-transition-reynodls.png cta.png game_text.png f3-cta-rev.png reynolds-glow.png video-placeholder.png choice_1.png userchoice-trailer-final-old.mp4 engagement_animation.png f3-background.png hayak-glow.png logo_2.png game_text_3.png f3-cta.png f4-cta-rev-old.png engagement_instruction.png f4-bg.png jackson-glow.png f2-transition-hayak.png userchoicevideo.mp4 logo_1.png endtext_2.png landing_2.png trailer.mp4 choice_3.png choice_2.png f4-cta-rev.png landing_1.png endtext_3.png f.png userchoice-trailer-final.mp4
5793a8d614757c76e8fcb904f943e586,25,"['logo.png', 'video.mp4', 'fs-click-endframe.png', 'f5-bg.png', 'f3-fade-out.png', 'fs-engage.png', 'cta.png', 'f2-cta.jpg', 'f5-cta.jpg', 'f3-logo.png', 'f2-cta copy.png', 'engagement_animation.png', 'f1-bg.png', '_preview.png', 'f1-video-overlay.png', 'friday-endcard.png', 'instructions-banner.png', 'engagement_instruction.png', 'f3-lg-logo.png', 'logo-banner.png', 'video-placeholder.jpg', 'landing.png', 'endframe.png', 'mpu-click.png', 'f3-bg-resolve.jpg']",logo.png video.mp4 fs-click-endframe.png f5-bg.png f3-fade-out.png fs-engage.png cta.png f2-cta.jpg f5-cta.jpg f3-logo.png f2-cta copy.png engagement_animation.png f1-bg.png _preview.png f1-video-overlay.png friday-endcard.png instructions-banner.png engagement_instruction.png f3-lg-logo.png logo-banner.png video-placeholder.jpg landing.png endframe.png mpu-click.png f3-bg-resolve.jpg
adunit-mouser-user-choice-flight4-us-cpe-av-mpu,13,"['logo.png', 'landing_3.png', 'background.png', 'cta.png', 'engagement_animation_3.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_2.png', 'landing_4.png', 'engagement_animation_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",logo.png landing_3.png background.png cta.png engagement_animation_3.png endframe_3.png engagement_animation_1.png landing_2.png landing_4.png engagement_animation_2.png endframe_2.png landing_1.png endframe_1.png
45bc44f6b1529331c282ba1f72e13b3c,15,"['logo.png', 'reynold-glow.png', 'engagement_instructions.png', 'cta.png', 'choice_1.png', 'hayak-glow.png', '_preview.png', 'bottom banner.jpg', 'end_text.png', 'mpu-engage.png', 'jackson-glow.png', 'endframe.jpg', 'landing_1.jpg', 'choice_3.png', 'choice_2.png']",logo.png reynold-glow.png engagement_instructions.png cta.png choice_1.png hayak-glow.png _preview.png bottom banner.jpg end_text.png mpu-engage.png jackson-glow.png endframe.jpg landing_1.jpg choice_3.png choice_2.png
adunit-mouser-user-choice-cpe-av-canada-mpu,13,"['logo.png', 'arrow1.png', 'bg.png', 'background.png', 'cta.png', 'option1-copy.png', 'arrow2.png', 'option3-copy.png', 'triangle.png', 'arrow3.png', 'xshape.png', 'option2-copy.png', 'zshape.png']",logo.png arrow1.png bg.png background.png cta.png option1-copy.png arrow2.png option3-copy.png triangle.png arrow3.png xshape.png option2-copy.png zshape.png
adunit-chanel-j12-tw-white-en-2022-mpu,70,"['fr125.jpg', 'fr071.jpg', 'fr025.jpg', 'fr117.jpg', 'game_1.jpg', 'game_text_2.png', 'logo.png', 'fr065.jpg', 'fr129.jpg', 'fr111.jpg', 'fr051.jpg', 'fr049.jpg', 'fr109.jpg', 'fr103.jpg', 'fr031.jpg', 'fr045.jpg', 'fr020.jpg', 'game_2.jpg', 'fr001.jpg', 'game_4.jpg', 'game_text.png', 'fr123.jpg', 'bar.png', 'fr027.jpg', 'fr126.jpg', 'fr041.jpg', 'fr039.jpg', 'fr063.jpg', 'fr061.jpg', 'fr021.jpg', 'fr053.jpg', 'game_engagement.png', 'engagement_animation.png', 'fr105.jpg', 'fr097.jpg', 'fr115.jpg', 'game_text_3.png', 'game_3.jpg', 'fr069.jpg', 'fr023.jpg', 'fade.jpg', 'fr099.jpg', 'fr073.jpg', 'fr093.jpg', 'hotspot-3.png', 'fr035.jpg', 'engagement_instruction.png', 'fr087.jpg', 'fr043.jpg', 'fr057.jpg', 'fr047.jpg', 'fr127.jpg', 'fr089.jpg', 'fr059.jpg', 'fr083.jpg', 'fr091.jpg', 'landing_1.png', 'fr101.jpg', 'endframe.png', 'fr119.jpg', 'hotspot-2.png', 'fr075.jpg', 'fr113.jpg', 'fr037.jpg', 'fr033.jpg', 'fr019.jpg', 'fr121.jpg', 'fr067.jpg', 'fr029.jpg', 'fr107.jpg']",fr125.jpg fr071.jpg fr025.jpg fr117.jpg game_1.jpg game_text_2.png logo.png fr065.jpg fr129.jpg fr111.jpg fr051.jpg fr049.jpg fr109.jpg fr103.jpg fr031.jpg fr045.jpg fr020.jpg game_2.jpg fr001.jpg game_4.jpg game_text.png fr123.jpg bar.png fr027.jpg fr126.jpg fr041.jpg fr039.jpg fr063.jpg fr061.jpg fr021.jpg fr053.jpg game_engagement.png engagement_animation.png fr105.jpg fr097.jpg fr115.jpg game_text_3.png game_3.jpg fr069.jpg fr023.jpg fade.jpg fr099.jpg fr073.jpg fr093.jpg hotspot-3.png fr035.jpg engagement_instruction.png fr087.jpg fr043.jpg fr057.jpg fr047.jpg fr127.jpg fr089.jpg fr059.jpg fr083.jpg fr091.jpg landing_1.png fr101.jpg endframe.png fr119.jpg hotspot-2.png fr075.jpg fr113.jpg fr037.jpg fr033.jpg fr019.jpg fr121.jpg fr067.jpg fr029.jpg fr107.jpg
637244e2ca7b57187bd1b563a5b85846,16,"['landing_2.jpg', 'video.mp4', 'end-haverford.png', 'cta.png', 'end-1.jpg', 'thumbnail.png', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'end-doylestown.png', 'landing_1.png', 'advertised_item.png', 'fr-2-copy-bos.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy.png']",landing_2.jpg video.mp4 end-haverford.png cta.png end-1.jpg thumbnail.png engagement_animation.png _preview.png engagement_instruction.png end-doylestown.png landing_1.png advertised_item.png fr-2-copy-bos.png endframe.png end-allentown.png fr-2-copy.png
3a5bb9945be02e4181eee1dec5c25edc,15,"['thumbnail.jpg', 'video.mp4', 'MPU-click-area.png', 'logo.jpg', 'cta.png', 'end-bg.jpg', 'engagement_animation.png', 'landing.jpg', '_preview.png', 'endframe_3.png', 'engagement_instruction.png', 'endframe_2.png', 'advertised_item.png', 'endframe_1.png', 'fr-2-copy.png']",thumbnail.jpg video.mp4 MPU-click-area.png logo.jpg cta.png end-bg.jpg engagement_animation.png landing.jpg _preview.png endframe_3.png engagement_instruction.png endframe_2.png advertised_item.png endframe_1.png fr-2-copy.png
f398e921861a533315cd9e1085e2059c,17,"['landing_2.jpg', 'endframe_4.png', 'video.mp4', 'cta.png', 'gametext_2.png', 'thumbnail.png', 'engagement_animation.png', '_preview.png', 'endframe_3.png', 'engagement_instruction.png', 'endframe_5.png', 'endframe_2.png', 'endframe_6.png', 'landing_1.png', 'advertised_item.png', 'gametext_1.png', 'endframe_1.jpg']",landing_2.jpg endframe_4.png video.mp4 cta.png gametext_2.png thumbnail.png engagement_animation.png _preview.png endframe_3.png engagement_instruction.png endframe_5.png endframe_2.png endframe_6.png landing_1.png advertised_item.png gametext_1.png endframe_1.jpg
